ppm,gender_p-value,gender_beta,gender_q-value,r2,f-test_pval,f-test_q-value
9.989549477473874,0.6469178496028593,-51.314427987276126,1.0,0.0007424065985423001,0.6469178496028183,1.0
9.988999449972498,0.7500013926023245,-35.88241673973494,1.0,0.0003593326268827024,0.7500013926022845,1.0
9.988449422471124,0.4042302198695247,97.72042780376782,1.0,0.0024596424414605744,0.40423021986949736,1.0
9.987899394969748,0.8173355499460754,-28.860617182020942,1.0,0.000188826690956434,0.8173355499460511,1.0
9.987349367468374,0.25055913918564526,145.3214419437168,1.0,0.004662302593646084,0.2505591391856223,1.0
9.986799339966998,0.4074809630218337,93.87838075723418,1.0,0.0024258567152011246,0.4074809630218321,1.0
9.986249312465624,0.7513655647190528,38.029459642298086,1.0,0.0003552889433622308,0.7513655647191859,1.0
9.985699284964248,0.26524699844072663,-129.25034359905604,1.0,0.004383851002261463,0.26524699844072375,1.0
9.985149257462874,0.018024565589004497,-273.66759510326557,1.0,0.019606082450544626,0.018024565589006242,1.0
9.984599229961498,0.28997556621060916,-137.08648134536222,1.0,0.003955809562024681,0.28997556621062376,1.0
9.984049202460122,0.9732286776827934,-4.181004608119628,1.0,3.986598958172216e-06,0.9732286776837537,1.0
9.983499174958748,0.45712010040012674,-95.69545694462447,1.0,0.001955381354067809,0.45712010040013273,1.0
9.982949147457372,0.5898762904356929,-65.95329091351897,1.0,0.0010279209039615322,0.5898762904357053,1.0
9.982399119955998,0.40790352765828164,-105.69169081175737,1.0,0.002421493778706485,0.4079035276582984,1.0
9.981849092454622,0.25384023649215426,131.8632130642815,1.0,0.004598389149859994,0.25384023649215637,1.0
9.981299064953248,0.8676786659880802,-20.307818738760467,1.0,9.825397241269851e-05,0.867678665987941,1.0
9.980749037451872,0.23115879396726435,-139.79800314997473,1.0,0.005062235823347527,0.23115879396726505,1.0
9.980199009950498,0.14650394393749006,-168.00062162374917,1.0,0.007435138227408933,0.1465039439374918,1.0
9.979648982449122,0.5549920081672391,-71.03678150102654,1.0,0.0012326878725168466,0.5549920081672807,1.0
9.979098954947748,0.24419143140727778,-136.35454445177,1.0,0.004789307816000621,0.24419143140728636,1.0
9.978548927446372,0.15814872233950727,-171.22606211217112,1.0,0.007025941208657405,0.15814872233951396,1.0
9.977998899944998,0.9394962769141285,10.232441854313043,1.0,2.039361529093675e-05,0.939496276914207,1.0
9.977448872443622,0.743328704982885,42.39538945591861,1.0,0.00037947605916566207,0.7433287049828825,1.0
9.976898844942248,0.7671682972673939,-35.304032723186204,1.0,0.0003102660526989043,0.7671682972673146,1.0
9.976348817440872,0.4513598117929434,-96.63998361322075,1.0,0.002005892722964364,0.45135981179293305,1.0
9.975798789939496,0.09235096588634667,-202.94127455658514,1.0,0.009977851929758086,0.09235096588634845,1.0
9.975248762438122,0.3596241226385424,-111.71995707982802,1.0,0.0029662247044829337,0.3596241226385197,1.0
9.974698734936746,0.5093169787682479,-81.51947780899027,1.0,0.0015402969046852677,0.5093169787682393,1.0
9.974148707435372,0.898219194017699,-16.64369450119686,1.0,5.791431093971067e-05,0.8982191940178923,1.0
9.973598679933996,0.020080208562028443,-307.1840163979505,1.0,0.018950471813416803,0.0200802085620303,1.0
9.973048652432622,0.21008543316854086,-161.8458472852176,1.0,0.0055450425631293765,0.2100854331685523,1.0
9.972498624931246,0.34998590810208685,-124.93305492069531,1.0,0.003087282809834946,0.34998590810206975,1.0
9.971948597429872,0.9904000422703921,1.5649610062349153,1.0,5.124603066342104e-07,0.990400042272564,1.0
9.971398569928496,0.7264641270114162,-43.21852428192355,1.0,0.00043311976742654856,0.7264641270113721,1.0
9.970848542427122,0.9759230793322894,-3.7691328552635013,1.0,3.224287658531999e-06,0.9759230793319514,1.0
9.970298514925746,0.4353592665385524,-87.10870979203142,1.0,0.0021516027948306204,0.4353592665385374,1.0
9.969748487424372,0.4010280141893505,-93.02506788326252,1.0,0.0024933122568672195,0.40102801418932355,1.0
9.969198459922996,0.6304173114954166,-57.931999692441174,1.0,0.0008191152738965535,0.6304173114954666,1.0
9.96864843242162,0.5736848277990476,-67.85937925992675,1.0,0.0011199222419527866,0.5736848277989939,1.0
9.968098404920246,0.11625717238928232,-182.27091954421277,1.0,0.008694815827563929,0.11625717238928289,1.0
9.96754837741887,0.2994834238649286,-131.79710597441488,1.0,0.003803335488975601,0.2994834238649309,1.0
9.966998349917496,0.22162896017492295,-144.0115839764766,1.0,0.005273793189284115,0.22162896017492073,1.0
9.96644832241612,0.12528461803011987,-199.71508941238318,1.0,0.008283986994437775,0.12528461803011812,1.0
9.965898294914746,0.009230041436611474,-275.7476472539904,0.7610644858478655,0.023706445322443703,0.009230041436611582,0.7610644858478743
9.96534826741337,0.3142429905051175,-118.20588622350874,1.0,0.0035785585365444295,0.3142429905051235,1.0
9.964798239911996,0.6933403003180214,-48.33089717238215,1.0,0.000550265583667997,0.693340300318059,1.0
9.96424821241062,0.41552060545093183,-108.26407767041624,1.0,0.002343967817772241,0.41552060545095715,1.0
9.963698184909246,0.6238341780989417,-64.1146067740222,1.0,0.0008510178674232538,0.6238341780989063,1.0
9.96314815740787,0.5158724684915996,79.6608180963225,1.0,0.0014931729543007366,0.5158724684915785,1.0
9.962598129906496,0.38869171043855044,-102.56491647856934,1.0,0.002626736686480613,0.3886917104385811,1.0
9.96204810240512,0.06464025283061861,-228.332149215792,1.0,0.012012660701118727,0.06464025283062244,1.0
9.961498074903746,0.8661527163821603,21.049425864336722,1.0,0.00010055478744563917,0.8661527163823516,1.0
9.96094804740237,0.9371351591153916,-8.742990415525307,1.0,2.2019718403432087e-05,0.937135159115202,1.0
9.960398019900994,0.7063418557668877,47.402191429766006,1.0,0.0005023803792447712,0.7063418557669003,1.0
9.95984799239962,0.19072769618142948,-164.8208475104668,1.0,0.006041792610001262,0.1907276961814214,1.0
9.959297964898244,0.026643772904845296,-282.985188316912,1.0,0.01724332737460732,0.026643772904845483,1.0
9.95874793739687,0.07051382430393935,-226.3620752476029,1.0,0.011512013150090983,0.07051382430394385,1.0
9.958197909895494,0.6415204113008187,-55.773218150368855,1.0,0.0007669936567041846,0.6415204113008312,1.0
9.95764788239412,0.8203544149824583,-28.312800641903415,1.0,0.00018252989952427523,0.820354414982523,1.0
9.957097854892744,0.7662680030549538,38.73061714643542,1.0,0.0003127417987965897,0.7662680030550175,1.0
9.95654782739137,0.4967476309725465,-99.53652590440205,1.0,0.0016336273031171133,0.4967476309725306,1.0
9.955997799889994,0.016878498094091386,-302.76183117808074,1.0,0.020005804202482547,0.01687849809409146,1.0
9.95544777238862,0.3037052660636224,-114.20838469134954,1.0,0.0037376038811689494,0.3037052660636401,1.0
9.954897744887244,0.7117567739990742,-40.44847668936825,1.0,0.00048316939473602716,0.7117567739990642,1.0
9.95434771738587,0.5205824868568651,69.0005327341943,1.0,0.0014599541522347659,0.5205824868568725,1.0
9.953797689884494,0.13344914464993587,182.59078925987185,1.0,0.00793967251659855,0.13344914464993185,1.0
9.953247662383118,0.3238877337953897,122.71045423985953,1.0,0.0034389601188782315,0.3238877337953855,1.0
9.952697634881744,0.7322911514827094,-44.720838517524875,1.0,0.00041413763651476643,0.7322911514827741,1.0
9.952147607380368,0.017857396202114382,-303.3616839769874,1.0,0.019662735316567703,0.017857396202115176,1.0
9.951597579878994,0.021256967903293077,-296.07607378117524,1.0,0.01860554568086492,0.02125696790329372,1.0
9.951047552377618,0.03589442641917764,-289.26600890727485,1.0,0.015461860289107565,0.035894426419178185,1.0
9.950497524876244,0.45646137653431473,-95.28452354436966,1.0,0.0019611069809127857,0.4564613765342793,1.0
9.949947497374868,0.45040282043083735,-96.79571635612874,1.0,0.0020143821751493762,0.45040282043076485,1.0
9.949397469873494,0.754800011993642,-36.699406198597764,1.0,0.00034521979571722206,0.7548000119935763,1.0
9.948847442372118,0.47494799857332204,-82.67127369821367,1.0,0.001805236199224014,0.4749479985733658,1.0
9.948297414870744,0.4449722723676174,94.76087616410447,1.0,0.002063092444041126,0.4449722723675831,1.0
9.947747387369368,0.6372053717830739,56.34022450419308,1.0,0.000787001212407823,0.6372053717830747,1.0
9.947197359867994,0.03622401007074483,-234.44390173641747,1.0,0.015407543050024008,0.0362240100707466,1.0
9.946647332366618,0.7010436131119204,-42.20829437990913,1.0,0.000521592215488309,0.7010436131119682,1.0
9.946097304865244,0.9997855804950255,-0.031115475648504278,1.0,2.5564028671709593e-10,0.9997855805041947,1.0
9.945547277363868,0.8540823962093527,21.880565643994213,1.0,0.00011972244152458345,0.8540823962094964,1.0
9.944997249862492,0.4012026757783076,-100.41151994136081,1.0,0.0024914657240149296,0.4012026757782865,1.0
9.944447222361118,0.6745013307256496,-47.27354628673887,1.0,0.000624164249570347,0.6745013307256438,1.0
9.943897194859742,0.6642087567387096,58.43332284773642,1.0,0.0006668605516527704,0.6642087567386349,1.0
9.943347167358368,0.2424183181820064,-151.93234870792355,1.0,0.004825391576420923,0.24241831818201406,1.0
9.942797139856992,0.3545557477516279,-101.02133821595648,1.0,0.0030293250680742956,0.35455574775162013,1.0
9.942247112355618,0.18360695132848462,-140.05894532036305,1.0,0.006239496721951898,0.18360695132848412,1.0
9.941697084854242,0.29061921861989776,-139.22299863932042,1.0,0.003945287672667663,0.290619218619929,1.0
9.941147057352868,0.3332146240729209,-118.59813497133698,1.0,0.003309069781096574,0.33321462407289215,1.0
9.940597029851492,0.17968405947434338,-169.46798927795354,1.0,0.006352236808535028,0.1796840594743523,1.0
9.940047002350118,0.813701687374904,27.49309032619008,1.0,0.00019655555927211577,0.813701687374858,1.0
9.939496974848742,0.7925152710421437,-30.566447020917632,1.0,0.0002449009345456554,0.7925152710422085,1.0
9.938946947347368,0.010439393248132728,-321.5789818844178,0.8268035474374023,0.02294783300974057,0.010439393248133083,0.8268035474374303
9.938396919845992,0.005413736973406107,-373.86673100631276,0.5440151512845578,0.02701159661610908,0.0054137369734060265,0.5440151512845497
9.937846892344616,0.004066821834333023,-346.71603340813726,0.47045074890885374,0.02879391420081212,0.004066821834333019,0.47045074890885336
9.937296864843242,0.005080092267648394,-319.4481510924543,0.5272107689558566,0.027407356762493174,0.005080092267648555,0.5272107689558733
9.936746837341866,0.026347736850817167,-259.6369933873785,1.0,0.017310482174197617,0.02634773685081877,1.0
9.936196809840492,0.5598714141779872,62.956667510767076,1.0,0.0012025553474322992,0.5598714141780173,1.0
9.935646782339116,0.7472615994760387,-36.2919992434626,1.0,0.0003675301372806361,0.7472615994760647,1.0
9.935096754837742,0.21193885947968658,-149.6283977613538,1.0,0.005500317902917828,0.21193885947968807,1.0
9.934546727336366,0.017388255001656642,-251.2537939743099,1.0,0.019824679365282538,0.01738825500165695,1.0
9.933996699834992,0.37765107359336225,-99.48954041428597,1.0,0.0027513680395180318,0.37765107359334016,1.0
9.933446672333616,0.3199744209245974,-109.9667087872595,1.0,0.0034949367539820475,0.31997442092457773,1.0
9.932896644832242,0.03291854455651441,-237.9687377282964,1.0,0.01597715758991014,0.032918544556514225,1.0
9.932346617330866,0.04678818866204483,-242.34076917519545,1.0,0.013895386369890406,0.04678818866203966,1.0
9.931796589829492,0.03586377230454348,-277.12689043837014,1.0,0.015466938614030923,0.035863772304544614,1.0
9.931246562328116,0.12461617978843595,-198.40218085465443,1.0,0.008313270678166007,0.12461617978842844,1.0
9.930696534826742,0.1222176636871252,-188.42457902338228,1.0,0.008419794268458847,0.12221766368712601,1.0
9.930146507325366,0.21415402059117208,-141.3169657587656,1.0,0.00544746659282036,0.21415402059115954,1.0
9.92959647982399,0.4223954677566609,-84.43247454532096,1.0,0.002275776760121695,0.4223954677566846,1.0
9.929046452322616,0.3042629798915228,-129.41885041399323,1.0,0.0037290085028135467,0.3042629798915023,1.0
9.92849642482124,0.2180688125150238,133.3506675296461,1.0,0.005355628209848695,0.21806881251500954,1.0
9.927946397319866,0.9454894812188054,-7.807674051474503,1.0,1.6547573059466636e-05,0.9454894812185719,1.0
9.92739636981849,0.35273510303220057,-117.27236060325507,1.0,0.0030522932522001334,0.35273510303221844,1.0
9.926846342317116,0.9401685923015843,8.947918322352868,1.0,1.9942064194089504e-05,0.940168592301296,1.0
9.92629631481574,0.7665534592613977,-34.72455642797213,1.0,0.0003119556556625547,0.7665534592614016,1.0
9.925746287314366,0.6523440619050909,-54.12489162722619,1.0,0.0007181748211347871,0.65234406190509,1.0
9.92519625981299,0.8421875286729035,24.903872365276218,1.0,0.00014030596553848973,0.8421875286727621,1.0
9.924646232311616,0.7838599536687103,-30.909186710088104,1.0,0.0002662872971680441,0.7838599536687437,1.0
9.92409620481024,0.7027781365585544,-46.66824152941279,1.0,0.0005152572711453196,0.7027781365585994,1.0
9.923546177308866,0.007136611624678165,-289.3295699665201,0.6502050430491416,0.02529656322505347,0.007136611624678278,0.6502050430491519
9.92299614980749,0.19366720624547845,-157.12623075253654,1.0,0.005962660289913102,0.19366720624547543,1.0
9.922446122306114,0.4507236291674155,99.09930136008727,1.0,0.0020115331582197804,0.45072362916739395,1.0
9.92189609480474,0.014856950130086173,-292.264306191979,1.0,0.020783894923146362,0.014856950130087048,1.0
9.921346067303364,0.0028804070655148568,-348.2706955781634,0.3939554397298818,0.030950424710033064,0.0028804070655147618,0.3939554397299054
9.92079603980199,0.046663730027891065,-229.95524795224054,1.0,0.01391103465485699,0.046663730027892404,1.0
9.920246012300614,0.3734241364916354,-114.71548171241872,1.0,0.002800449605603217,0.37342413649161343,1.0
9.91969598479924,0.3974352654015043,-106.9586072364505,1.0,0.0025315548099715812,0.39743526540154606,1.0
9.919145957297864,0.8306249525486298,27.955004267901728,1.0,0.00016194506369859862,0.8306249525485653,1.0
9.91859592979649,0.6448671837100535,-48.89085206172615,1.0,0.0007516908748821383,0.644867183709998,1.0
9.918045902295114,0.12701628165923834,-163.04605100426323,1.0,0.008208920859805069,0.12701628165923978,1.0
9.91749587479374,0.023499441211623725,-270.9212145746759,1.0,0.017999510035198618,0.023499441211623673,1.0
9.916945847292364,0.04571004143844328,-270.5845289700994,1.0,0.014032414478425626,0.04571004143844093,1.0
9.91639581979099,0.024263794338814804,-292.03214750756024,1.0,0.017806479832061073,0.02426379433881445,1.0
9.915845792289614,0.06228607549264338,-215.1359965751953,1.0,0.01222704314562928,0.062286075492645615,1.0
9.91529576478824,0.937035484029072,-8.947709859989818,1.0,2.208974507700301e-05,0.937035484029513,1.0
9.914745737286864,0.9935965367410884,0.8395228928761305,1.0,2.2800263332900528e-07,0.9935965367471458,1.0
9.914195709785488,0.2506690607149097,-129.18767766971365,1.0,0.004660144857517978,0.2506690607149244,1.0
9.913645682284114,0.6125545843897271,-57.01613082310329,1.0,0.0009074508385977786,0.6125545843897274,1.0
9.913095654782738,0.08820437616025095,-216.70739901907274,1.0,0.010236920567414876,0.08820437616025226,1.0
9.912545627281364,0.07664408278641367,-242.99484197520064,1.0,0.01103479244364336,0.0766440827864199,1.0
9.911995599779988,0.016956164498182897,-284.55141036260443,1.0,0.01997784872982844,0.016956164498182092,1.0
9.911445572278614,0.03421493154678227,-231.4839500261109,1.0,0.015746960725059767,0.034214931546781784,1.0
9.910895544777238,0.006493800704433184,-330.412403526978,0.6113814728210067,0.025881694814902878,0.0064938007044335905,0.611381472821045
9.910345517275864,0.015382845285081083,-264.94825297529115,1.0,0.020571495390427685,0.015382845285081834,1.0
9.909795489774488,0.2259838943975485,-161.25164815683152,1.0,0.005175792813599922,0.22598389439754288,1.0
9.909245462273114,0.0749112362018453,-233.2527619731128,1.0,0.011165436695456887,0.07491123620185183,1.0
9.908695434771738,0.6430738015975073,-63.472673944212765,1.0,0.0007598676623560285,0.6430738015975652,1.0
9.908145407270364,0.7780570022177677,-38.138204795495156,1.0,0.00028116548454393264,0.7780570022179382,1.0
9.907595379768988,0.6439216646165893,-54.72594840187343,1.0,0.0007559952117117685,0.6439216646165444,1.0
9.907045352267613,0.5241026510944247,-77.14568019660132,1.0,0.0014354702681393938,0.5241026510943957,1.0
9.906495324766238,0.471740459638439,-93.47726063318872,1.0,0.0018315783406835928,0.4717404596384144,1.0
9.905945297264864,0.10302694337970689,-209.92057613274233,1.0,0.009364874102208542,0.10302694337970732,1.0
9.905395269763488,0.027681073561867112,-248.74397840892794,1.0,0.017013959058066686,0.02768107356186705,1.0
9.904845242262112,0.6304409204068226,-58.044721036952495,1.0,0.0008190022131192576,0.6304409204068258,1.0
9.904295214760738,0.8120194656326916,28.0737336435589,1.0,0.00020018888944917101,0.8120194656325708,1.0
9.903745187259362,0.36435641141194774,-112.19434708018066,1.0,0.00290840030822459,0.364356411411883,1.0
9.903195159757988,0.264959369427136,-128.82571022125194,1.0,0.004389119858255519,0.26495936942713955,1.0
9.902645132256612,0.2719555288568496,-129.73107500956485,1.0,0.00426293768963748,0.27195552885686186,1.0
9.902095104755238,0.8994184844031974,-15.522334921525003,1.0,5.65503249221333e-05,0.8994184844031782,1.0
9.901545077253862,0.8349212321517917,25.779662972485152,1.0,0.00015371578887646287,0.834921232151591,1.0
9.900995049752488,0.9445594184231879,8.917371848581334,1.0,1.7117976290115244e-05,0.9445594184238089,1.0
9.900445022251112,0.9484818363664376,-8.109000906644525,1.0,1.477823239437459e-05,0.9484818363669018,1.0
9.899894994749738,0.9031123442247175,-14.524803590692013,1.0,5.2452875917707864e-05,0.903112344224695,1.0
9.899344967248362,0.5084278512143856,-89.84885888568876,1.0,0.0015467692059326632,0.5084278512143812,1.0
9.898794939746988,0.1595964347226031,-189.51645253937397,1.0,0.006977457365936801,0.15959643472261476,1.0
9.898244912245612,0.5439977414511784,-79.76639029560354,1.0,0.0013024424963395953,0.543997741451176,1.0
9.897694884744237,0.8757371687546749,-24.251456880663596,1.0,8.655629051546043e-05,0.8757371687547123,1.0
9.897144857242862,0.5071523154925701,-81.95581928390278,1.0,0.0015560883800727066,0.5071523154926183,1.0
9.896594829741488,0.06364605586526938,-240.67130522920553,1.0,0.012102170357111253,0.06364605586527068,1.0
9.896044802240112,0.12569525633146555,-192.59524650613236,1.0,0.008266082816203557,0.12569525633147144,1.0
9.895494774738737,0.8463407208028297,-23.585053832095493,1.0,0.00013292675697129663,0.8463407208027475,1.0
9.894944747237362,0.015722255013630764,-314.00748094934727,1.0,0.02043832543638502,0.015722255013631246,1.0
9.894394719735986,0.006411260809327663,-321.6594430240959,0.6054278743590465,0.025961056586361164,0.006411260809327651,0.6054278743590406
9.893844692234612,0.8306729635418895,-25.119737869906846,1.0,0.0001618518623924814,0.8306729635419501,1.0
9.893294664733236,0.9980441679132674,-0.3036638486076813,1.0,2.1269865313477965e-08,0.9980441679263086,1.0
9.892744637231862,0.5550873007866093,71.11296549259424,1.0,0.0012320945937385197,0.5550873007865772,1.0
9.892194609730486,0.4799660529012102,-78.52937384632219,1.0,0.0017645988931037637,0.4799660529012362,1.0
9.89164458222911,0.017704507144459508,-272.64687221506006,1.0,0.019715027150898234,0.017704507144459463,1.0
9.891094554727736,0.5626933938298149,-69.103817816365,1.0,0.001185355622141282,0.5626933938298389,1.0
9.89054452722636,0.15762462631580582,-163.17620705751366,1.0,0.007043617205323649,0.157624626315811,1.0
9.889994499724986,0.013886026479265418,-304.79123276538184,1.0,0.02119706172286373,0.01388602647926619,1.0
9.88944447222361,0.24896245411044463,-148.112959791356,1.0,0.004693776175825892,0.2489624541104306,1.0
9.888894444722236,0.499188716087165,-83.9509228111598,1.0,0.001615189555772667,0.4991887160871271,1.0
9.88834441722086,0.5936656835392269,-57.704816868362656,1.0,0.0010071223057465106,0.593665683539254,1.0
9.887794389719486,0.37029002283181156,-113.30427448586427,1.0,0.0028373455091742494,0.3702900228318151,1.0
9.88724436221811,0.8695454042203786,-19.842643306281104,1.0,9.547651594465911e-05,0.8695454042203636,1.0
9.886694334716736,0.09467787246478732,-190.09422333516505,1.0,0.009837921231741875,0.09467787246478915,1.0
9.88614430721536,0.2934939701424183,-119.32025465860873,1.0,0.0038986527265566506,0.29349397014243395,1.0
9.885594279713986,0.06292624514324212,-252.10902739634227,1.0,0.012167906791453631,0.06292624514324423,1.0
9.88504425221261,0.7192323123098063,46.30491221817252,1.0,0.00045734402189123724,0.7192323123097535,1.0
9.884494224711236,0.871404234947403,-18.85751183225832,1.0,9.275143977816036e-05,0.871404234947427,1.0
9.88394419720986,0.06727984720854616,-204.12648194978723,1.0,0.011781926374620721,0.06727984720854872,1.0
9.883394169708485,0.01882691464605905,-266.6376643171413,1.0,0.01934146915638313,0.018826914646059078,1.0
9.88284414220711,0.11732402177200599,-193.61662566244385,1.0,0.008644466252204275,0.11732402177201759,1.0
9.882294114705736,0.10857655369915259,-186.35447002934714,1.0,0.00907296527294521,0.10857655369915133,1.0
9.88174408720436,0.06582346473580059,-224.61512798281976,1.0,0.011908018417984167,0.06582346473580145,1.0
9.881194059702985,0.7686404764656538,-37.99681085461594,1.0,0.0003062406945252283,0.7686404764655324,1.0
9.88064403220161,0.22822926427102966,149.81330707215685,1.0,0.005126142129885158,0.2282292642710359,1.0
9.880094004700236,0.5888234697256032,66.3141349947422,1.0,0.001033748118681288,0.5888234697255674,1.0
9.87954397719886,0.6663757643249857,-50.60989882448879,1.0,0.0006577322557709264,0.6663757643250514,1.0
9.878993949697485,0.026928214150609257,-268.8735917944701,1.0,0.017179525236708848,0.026928214150608615,1.0
9.87844392219611,0.1436110542452984,-187.09414045027853,1.0,0.007542483388546128,0.14361105424530293,1.0
9.877893894694736,0.10556107340228882,-194.2845992806272,1.0,0.009229503769584979,0.10556107340228388,1.0
9.87734386719336,0.1449936555311848,-164.330100388011,1.0,0.007490880254160892,0.1449936555311891,1.0
9.876793839691985,0.015469525810070323,-306.94953197397666,1.0,0.020537201636331104,0.015469525810070207,1.0
9.876243812190609,0.43759493127679183,-95.987200389073,1.0,0.0021307529548048043,0.4375949312768067,1.0
9.875693784689236,0.12546230693943997,-189.16149961409266,1.0,0.008276231654816724,0.12546230693944035,1.0
9.87514375718786,0.2744249088696029,-131.84627975269223,1.0,0.004219361901484309,0.2744249088695786,1.0
9.874593729686485,0.853698235169156,-23.57594831821166,1.0,0.00012036082910737989,0.8536982351690822,1.0
9.874043702185109,0.40665667773629044,-107.79804620968333,1.0,0.0024343864234847024,0.406656677736295,1.0
9.873493674683736,0.9807202016777002,2.7709304522394866,1.0,2.067234801117479e-06,0.9807202016776834,1.0
9.87294364718236,0.5754623096781668,63.5031735798908,1.0,0.001109570104442792,0.5754623096782042,1.0
9.872393619680985,0.6919444636821177,52.71402704989242,1.0,0.0005555559793664067,0.6919444636821681,1.0
9.871843592179609,0.9377014490665402,-10.265428940615648,1.0,2.1623994633124255e-05,0.9377014490659654,1.0
9.871293564678234,0.7088733741483682,-59.16298881035736,1.0,0.0004933460083486052,0.7088733741483385,1.0
9.87074353717686,0.042854941732615184,-230.23309365584942,1.0,0.01441230153949391,0.04285494173261776,1.0
9.870193509675484,0.05595995878771192,-233.76585564102905,1.0,0.012848552198779672,0.05595995878771264,1.0
9.869643482174109,0.015420156955995632,-303.3690966028837,1.0,0.02055670943537946,0.01542015695599563,1.0
9.869093454672734,0.8459534779148161,-22.773852284751168,1.0,0.00013360604824363964,0.8459534779151141,1.0
9.86854342717136,0.09348665319736901,222.53266643079994,1.0,0.00990908565614701,0.0934866531973697,1.0
9.867993399669984,0.7885169143893898,-33.50481169674146,1.0,0.0002546612326309594,0.7885169143893798,1.0
9.867443372168609,0.43900694012155295,98.66875557651414,1.0,0.002117668081689672,0.43900694012158237,1.0
9.866893344667233,0.35389818241163384,-110.1211244714069,1.0,0.003037601950971358,0.35389818241157656,1.0
9.86634331716586,0.14115461515120015,-167.46626830762563,1.0,0.007635552739997609,0.14115461515120636,1.0
9.865793289664484,0.40445465607030473,-100.45704754695413,1.0,0.002457297120814772,0.404454656070367,1.0
9.865243262163109,0.7043271906641124,-54.34143977976314,1.0,0.0005096371402650846,0.7043271906640429,1.0
9.864693234661733,0.07818137139151968,-210.56602314848607,1.0,0.010921509558900366,0.07818137139152198,1.0
9.86414320716036,0.006613982137234061,-348.00057266157586,0.6185042163803547,0.025767952189459153,0.006613982137233741,0.6185042163803247
9.863593179658984,0.131004591234186,-215.21186750203958,1.0,0.008040258191582939,0.1310045912341928,1.0
9.863043152157609,0.0003334841843787025,-424.1584053745489,0.1835960440254165,0.0445427267167936,0.0003334841843787279,0.18359604402543045
9.862493124656233,0.003287889971137993,-400.22668443837756,0.4226665518779546,0.030122307368513734,0.003287889971138081,0.4226665518779701
9.86194309715486,0.018510760824871058,-296.99405861832224,1.0,0.019444328131443478,0.01851076082487082,1.0
9.861393069653484,0.016176784389304293,-315.8678367212941,1.0,0.02026452729677397,0.016176784389303794,1.0
9.860843042152108,0.4040403855281943,-114.44830183431297,1.0,0.002461627657228682,0.40404038552820765,1.0
9.860293014650733,0.846841386049614,21.55896229639139,1.0,0.00013205116483927526,0.8468413860497153,1.0
9.859742987149357,0.18330397115654687,-154.619833216787,1.0,0.006248104676317312,0.18330397115654445,1.0
9.859192959647984,0.7639160465474755,-39.346426171677905,1.0,0.000319260072876304,0.7639160465475263,1.0
9.858642932146608,0.6207832084833158,65.38175367178701,1.0,0.0008660597586594987,0.6207832084833321,1.0
9.858092904645233,0.7291738193962722,-48.83771230218988,1.0,0.00042423345287601055,0.7291738193962678,1.0
9.857542877143857,0.43981270599088007,-97.43442750792059,1.0,0.00211022997331356,0.4398127059908823,1.0
9.856992849642484,0.9376698431101774,10.153196388011748,1.0,2.1645985775253784e-05,0.9376698431099306,1.0
9.856442822141108,0.4253101785145631,94.34369920151426,1.0,0.0022473628445859317,0.4253101785145712,1.0
9.855892794639733,0.22561661572621397,138.82380109538107,1.0,0.005183970402887761,0.22561661572621505,1.0
9.855342767138357,0.21256733476610934,-157.39516143133545,1.0,0.005485257051824344,0.21256733476612494,1.0
