Features,gender_p-value,gender_beta,gender_q-value,age_p-value,age_beta,age_q-value,r2,f-test_pval,f-test_q-value
354.08_121.1007m/z,0.002574261410713669,3100.236818759276,0.11215620388171509,0.9060334426194832,120.90438046242075,1.0,0.015945411625540973,0.009919909841582841,0.3469854051116296
257.67_121.1007m/z,0.0005780765559186599,2078.6120328322477,0.03416787802446395,0.11119220315071014,-957.9644564674369,1.0,0.0233389598337157,0.0011389086179824925,0.06488810680582338
333.89_121.1007m/z,0.8107534005067046,817.7292922681498,1.0,0.33612296613471093,-3285.4728829063124,1.0,0.0016573613428703116,0.6212278761974516,1.0
73.54_122.0231m/z,0.04429953568276091,1470.3045669225094,1.0,0.6473318687504426,333.82397627951667,1.0,0.007696243338920161,0.10889561481648767,1.0
202.1_122.0266m/z,0.00011096410021637467,1232.7485012942632,0.008769011058088636,0.8992735866078164,40.10163648150015,1.0,0.026041468641477716,0.0005141783429967658,0.03423473666032397
266.28_122.0313m/z,0.917949047060245,-785.7407060004753,1.0,0.12395364370731941,11744.041964428981,1.0,0.004119011438407649,0.3058692222166507,1.0
237.24_122.0312m/z,0.0902913211897167,3272.146384004653,1.0,0.1008010290503871,3169.2929383546125,1.0,0.010471131611012208,0.048749541967925,1.0
151.16_122.0314m/z,0.078570915659288,5482.641809126781,1.0,0.2405249719493939,-3654.893668314747,1.0,0.00722372424240858,0.12483863942979427,1.0
167.01_122.0314m/z,0.11184005952453199,7875.449300713983,1.0,0.24956526728873324,-5699.315710417683,1.0,0.006214628986653037,0.16709984180743653,1.0
77.2_122.0422m/z,0.025692014398140523,888.6238030482132,0.7334439728706305,0.01103379795975495,-1012.9329622636235,1.0,0.01821202952998402,0.005117781890599801,0.21196630780596254
445.81_122.096m/z,0.024244647249682342,7062.381419948524,0.7003160227326168,0.7634258467605062,941.2032679127755,1.0,0.009218482156801766,0.07009004302170332,1.0
43.8_123.0107m/z,0.27922329023292963,-386.36370193269516,1.0,0.6007163946865797,186.77532649099518,1.0,0.0023708308976215786,0.5059910309913146,1.0
49.16_123.0549m/z,0.0021061875013578366,11509.973252814229,0.09549615249174605,0.0897996986088688,6331.186347075174,1.0,0.022764076814656642,0.0013484488421214198,0.0741135291193589
38.73_123.0548m/z,0.0126108844519001,9320.28235865891,0.4100384199497486,0.5670310126762037,2132.923694371806,1.0,0.011824992328681505,0.0329093631480084,0.884909782308707
67.13_123.0548m/z,4.626470814997684e-07,13253.424247916733,9.050343460347747e-05,0.5764678342523575,1452.2000806219598,1.0,0.04486425233215241,1.8996937355330584e-06,0.0003534557183176122
46.84_123.0786m/z,0.9614586728450467,105.8749822906464,1.0,0.21057123661273755,2744.5710709747295,1.0,0.0027688511600342247,0.4512370508413056,1.0
165.17_123.0803m/z,0.6259162325873935,-273.25109200138303,1.0,0.803039133320632,139.77542104556338,1.0,0.00049145840892173,0.8684170264568849,1.0
115.81_123.0912m/z,0.8554483217900702,-90.9086237678355,1.0,0.6494916016149015,226.77713098268228,1.0,0.00039706553063145744,0.892275410724032,1.0
52.83_123.0911m/z,0.13620819827787606,1935.9452016483851,1.0,0.6978796341115212,-503.81661803145863,1.0,0.003988066124238077,0.31763149648242456,1.0
317.14_123.1163m/z,3.6963883065899586e-11,6596.960999609931,1.8044401648173247e-08,0.09529343674400781,-1633.488096247758,1.0,0.0753703092870569,1.7091045203036847e-10,7.980468089302757e-08
55.36_124.0389m/z,0.2093382561830557,1015.1706344752582,1.0,0.10706833329389616,-1303.5433156494246,1.0,0.006714963695331977,0.14461297915535143,1.0
66.11_124.0394m/z,0.004014342142015738,5314.899641401002,0.1612454218584651,0.002129540365434666,5676.284328683953,1.0,0.03276349815586732,7.044959437830248e-05,0.0071242894966091685
142.23_124.0389m/z,0.03880284495439417,4969.902486000978,1.0,0.6608009142587076,1053.4157640477101,1.0,0.008054057990102947,0.0981877845919814,1.0
182.62_124.039m/z,2.480888628092794e-05,2417.286540058752,0.002619834723594975,0.353907941533248,-527.4669864255577,1.0,0.031083663667294092,0.0001159209382058182,0.010631451711251181
110.05_124.0501m/z,0.11426332963599917,7977.35357008971,1.0,0.14140219203133914,7426.0091477549295,1.0,0.008777393621893004,0.0796404849879748,1.0
75.72_124.05m/z,0.0009864124077482404,1805.694027394388,0.05320774396422726,0.561205245638499,-316.9787676510452,1.0,0.01891050434260666,0.004172300813902556,0.18170635595977558
166.49_124.0501m/z,0.37283963411462206,2895.022986351163,1.0,0.913440039609994,-352.9504955413209,1.0,0.0013861293132925168,0.6715981675069784,1.0
138.37_124.0498m/z,0.17030919229124933,241.86561025468586,1.0,0.9237088885717701,-16.87524939574389,1.0,0.003273565666441325,0.3902161393695719,1.0
65.67_124.0753m/z,0.2686662720561134,12046.993525896356,1.0,0.6189179700255656,5413.942646533175,1.0,0.0027339406209919703,0.455793465752518,1.0
115.95_124.0753m/z,0.6307598780541708,-967.0719483307254,1.0,0.28973852877112083,2130.589779225051,1.0,0.002224618448072535,0.5277267117496773,1.0
36.15_124.0751m/z,0.1481297055608399,353.30602377310237,1.0,0.4708287239791179,176.02974378270608,1.0,0.004865154954486028,0.2466691939852092,1.0
84.05_124.0753m/z,0.9236262261211112,-192.6985373974744,1.0,0.16007785318216197,2825.766209057032,1.0,0.003435811817936396,0.3724040451964161,1.0
158.23_124.0753m/z,0.5729162804494958,637.01926384048,1.0,0.4051071827546976,-940.7359328303372,1.0,0.001638658375434754,0.6245769730074104,1.0
165.13_124.0839m/z,0.6500745492262698,-23.03075232617384,1.0,0.7537134715182685,15.924840322234957,1.0,0.0004932359619012061,0.8679738916873293,1.0
49.0_124.0865m/z,0.11574816267152117,6927.940365184417,1.0,0.9613488390190987,-213.1926395270497,1.0,0.004315463379535589,0.2890319231939964,1.0
171.66_124.1114m/z,0.19451257683662698,-6674.675401450573,1.0,0.964578968491582,228.27464550766263,1.0,0.002937014526085968,0.4299168604264699,1.0
290.65_125.0147m/z,0.937619680240974,383.98126731797123,1.0,0.9823499142217,108.52700913169659,1.0,1.2104182092298466e-05,0.9965321057983035,1.0
127.78_125.0229m/z,0.2982613961592635,6007.251252424721,1.0,0.9820312371491418,-129.9928180558955,1.0,0.0018915387054018185,0.5807785847431899,1.0
144.82_125.0229m/z,0.005000579283824006,3001.265981178863,0.19311095299405975,0.633971638655201,-507.32732837834186,1.0,0.013749201954502466,0.018809381347338113,0.575861861848662
104.35_125.0229m/z,0.021599224998460426,2187.6803789364985,0.6369213480531236,0.158868430479462,1339.5157263452966,1.0,0.013537981008046929,0.020001648309667847,0.6037364845407609
152.39_125.0228m/z,0.3638083375069001,877.2150332525322,1.0,0.8361199801445506,-199.7196104444188,1.0,0.001467943344262479,0.655990307811414,1.0
252.15_125.0229m/z,0.3337908991172641,1540.986928973972,1.0,0.4940055054196745,-1090.106534165963,1.0,0.0022684846003822035,0.5211097258285943,1.0
57.39_125.0339m/z,0.0001912426114619956,690.5434731772737,0.013701578750313755,0.8733021164515946,-29.33698643858444,1.0,0.024007137422078162,0.0009358067311650389,0.05522075691956717
176.43_125.0594m/z,1.3193115897748736e-06,1491.726628768721,0.00022001337786975921,0.5289138563249658,-192.22397174919485,1.0,0.04005955286593421,8.018839838392437e-06,0.0011467247363037645
137.85_125.0704m/z,0.00011082931984137176,2320.40189512019,0.008769011058088636,0.09682902572569295,-991.273560832625,1.0,0.02872816043956039,0.00023270666035405635,0.018581214967428292
49.0_125.0891m/z,0.1370244970948366,491.7299583391487,1.0,0.7422900608338401,-108.62424021383876,1.0,0.003923174249834127,0.32362641959655,1.0
318.04_125.0956m/z,0.01726622657799565,757.9850213177272,0.5316288465099114,0.3974395274498368,-268.76747688716455,1.0,0.010568310889064514,0.047394625204388696,1.0
51.2_125.1068m/z,6.937359749920145e-06,3092.3070867844767,0.0009119262943659706,0.8133175654247581,-160.9869917484472,1.0,0.03465546234328132,4.0163595419183415e-05,0.004502509658647473
156.99_125.1069m/z,0.0009224384842309641,15982.62179370572,0.0504520550903828,0.09378571462445924,-8053.840382572014,1.0,0.022292096005546158,0.0015488850865871089,0.0828405680559772
46.34_126.0215m/z,0.0215187387440654,1942.9799763923495,0.6350710795093518,0.31155280556681464,853.6360382297095,1.0,0.011646037282917687,0.03466488463325896,0.9219577580252012
55.59_126.0217m/z,0.9562010715191005,-8.748162056729694,1.0,0.5874819660414392,86.40885005678996,1.0,0.0005132270217683699,0.8630057143993332,1.0
68.56_126.0294m/z,0.04805134064687092,1315.6139473893484,1.0,0.1966816392086688,-858.224794020112,1.0,0.009001376085858714,0.07463899114629095,1.0
110.36_126.0294m/z,0.0070152245929661905,1206.6534187478094,0.25539191356635804,0.41370468651231807,364.7202020677354,1.0,0.014433742178953768,0.015411048359148657,0.49214479295389263
101.98_126.0545m/z,0.01790194082814153,1160.8243505904143,0.546812998090309,0.4258327697502271,389.5349024801321,1.0,0.011409578411347376,0.037128406261476836,0.9737332049433206
89.37_126.0546m/z,0.26777372306815583,-2316.5330900957333,1.0,0.48823930186567144,-1448.1647773645104,1.0,0.003210668737456901,0.39734738486389043,1.0
152.73_126.0545m/z,0.3014518708639219,2085.4014907112883,1.0,0.8347661108217461,-420.72237377442593,1.0,0.0018872211627891655,0.5815000577030318,1.0
39.44_126.0655m/z,0.014215212957201346,7680.008733436072,0.4538213899858021,0.7001941166091451,-1202.911594138628,1.0,0.010485840791199408,0.04854200780820224,1.0
165.12_126.0824m/z,0.1354871901416372,15.384606714549482,1.0,0.4855461834111199,7.180883239805801,1.0,0.005045255242377311,0.23418278820294716,1.0
156.98_126.0912m/z,0.0008445354160270815,63071.01356057752,0.047018981514973426,0.08512310801805476,-32412.938169189867,1.0,0.022781301654977715,0.0013416446282805642,0.07392872829010104
142.07_126.0908m/z,0.038351785276734066,3207.777919752139,0.9968110666349631,0.03365841512321332,-3289.8130728953474,1.0,0.014047573244547418,0.01724489682411223,0.5388989041104394
72.41_126.091m/z,0.016316703882108523,7264.2813704885075,0.5079265510363367,0.16835783853286096,4158.718804730712,1.0,0.014253866626056655,0.01623972216561491,0.5141742578701637
266.44_126.0908m/z,0.5788203940668569,5739.696363222127,1.0,0.7363372867585614,-3480.6830486563586,1.0,0.0006862153955609074,0.8211812534023706,1.0
128.66_127.0386m/z,0.13759356269112236,13443.776828436847,1.0,0.2637688997463713,-10112.633753172644,1.0,0.005566261371328429,0.20149722283581642,1.0
174.38_127.0386m/z,0.04060752066245584,9108.711719287507,1.0,0.003303270695018191,-13093.697054304886,1.0,0.02049606434537965,0.0026228604868832814,0.1271389319388946
112.65_127.0387m/z,0.0428891220602878,2836.20963647567,1.0,0.5447888828802592,-846.7705310393316,1.0,0.007459219774961112,0.11662165082655158,1.0
149.43_127.0386m/z,0.014548434631716445,2529.205778320511,0.4622608838428399,0.24316934108975896,-1205.4724016475304,1.0,0.011966596586043043,0.03158326902512387,0.859364742627821
70.46_127.0385m/z,0.08068279519644077,4426.835254875736,1.0,0.792202051540431,666.7148898137117,1.0,0.005591727140477509,0.20002171172339706,1.0
36.32_127.0496m/z,1.133407497027785e-13,9099.253327294145,8.884911216111418e-11,0.009488570554018437,-3111.7230376944626,1.0,0.09729838450710249,1.742573273815069e-13,1.373861341837999e-10
45.76_127.0497m/z,2.8204206624229524e-12,21121.445576936447,1.6734891129584215e-09,0.6034620594356391,-1537.021803942919,1.0,0.08159229429723092,2.4614665093045503e-11,1.335107757850895e-08
125.85_127.0496m/z,7.019181327789313e-05,1830.6657894704226,0.006113796285462569,0.2355547239349356,-542.69395594048,1.0,0.028414691598967257,0.0002552874832864321,0.019928159985650885
89.45_127.0574m/z,0.2970434283467717,-153.98018615397376,1.0,0.44161902101529127,-113.57870021465463,1.0,0.0031694550950652767,0.40209046157792494,1.0
79.47_127.0605m/z,0.14575490180845768,275.54869306476616,1.0,0.18652692389638864,-250.13378469114505,1.0,0.006200515660533812,0.16778230146529144,1.0
135.9_127.0749m/z,1.1762838149880126e-25,4977.979851136007,4.2109341036588434e-22,0.012236965376405734,-1137.5336348285323,1.0,0.17713313901325145,5.007112002266955e-25,1.7924771575132408e-21
183.99_127.0749m/z,0.0970994143783076,4478.118412031212,1.0,0.6434507010989672,1247.8218960552388,1.0,0.00540933663273957,0.21083198126375163,1.0
44.01_127.086m/z,0.5096018639963743,1889.4897403429982,1.0,0.24951751228112953,-3300.1670665900924,1.0,0.0028686619204401076,0.43845893179425266,1.0
107.61_127.0861m/z,0.38986699125126234,464.07633253772224,1.0,0.685218044754021,-218.68766719723868,1.0,0.0014853335189450867,0.6527196123698322,1.0
69.86_127.0861m/z,0.005012374750677393,1553.509529328779,0.19349688881939686,0.6319202471553771,-264.26333008847286,1.0,0.013744375953433585,0.018835815194958184,0.5764858224365117
165.12_127.0887m/z,0.6238666603404834,-18.37498136335803,1.0,0.8394232682427698,-7.591056702243407,1.0,0.0005223486424765778,0.860748234629257,1.0
156.96_127.0941m/z,0.0007780878794264045,4841.235087580322,0.044003909621838526,0.07869996260937924,-2523.627399577896,1.0,0.023210912461082978,0.0011825767855396395,0.06678179121263633
47.62_128.0339m/z,7.306930678012747e-07,6457.599047030312,0.00013323160843256687,0.7351213418669589,-436.34335083378346,1.0,0.041882153250322296,4.647643960358531e-06,0.0007322203682967927
128.55_128.0421m/z,0.12547950160762572,857.0578580232442,1.0,0.2877356094013116,-594.2701079079454,1.0,0.005617444634055779,0.19854254277736075,1.0
79.66_128.0449m/z,0.0999410442680948,1106.583800619582,1.0,0.06531199735885442,-1239.9454566739596,1.0,0.009778033631873018,0.059599638126715954,1.0
119.89_128.045m/z,0.031283653225904984,1014.7411358046655,0.8516438884344172,0.4303506561225091,-370.8943684337312,1.0,0.008702734842262694,0.0813807341571855,1.0
246.79_128.0489m/z,0.8365954962908075,233.01105255252847,1.0,0.6738456094954777,475.44385507183534,1.0,0.00041025558252405503,0.8889026884897085,1.0
389.88_128.0616m/z,0.9554517348186455,263.65744150264277,1.0,0.14418890474134596,6898.051660977865,1.0,0.0037649726702886355,0.3387183334724437,1.0
107.74_128.0701m/z,0.17291181329084312,2507.973696442316,1.0,0.25824916095581757,-2079.5528170678645,1.0,0.0050457117003376295,0.23415195590911128,1.0
100.53_128.0702m/z,0.17492904418972027,341.6696754740894,1.0,0.3228594361447923,248.8682856061573,1.0,0.005307131525175479,0.21714219249376918,1.0
76.53_128.0762m/z,0.9526023498845265,-5.292066529745458,1.0,0.12216813863188328,-137.74554588573253,1.0,0.004217242091594797,0.29733142753085523,1.0
38.48_128.0812m/z,1.2086852033758591e-05,17234.901513768204,0.00142960130384632,0.01888201235217543,9190.676661288446,1.0,0.04476891934946714,1.9548959849825844e-06,0.0003601162163346222
188.88_128.1065m/z,0.9006282932421582,154.45349707528982,1.0,0.4012306862144107,-1038.4785303897786,1.0,0.001233510413306771,0.7017093370631977,1.0
245.51_128.1065m/z,0.0003677499095392988,4505.498765815912,0.023564929176540385,0.020306211491732642,-2925.384056152994,1.0,0.028787347013580766,0.0002286721198048386,0.018327194881197766
54.79_128.1064m/z,0.008192253160157295,899.8364384486954,0.2889879917175211,0.7669744030408063,100.53268011658703,1.0,0.012564799687134087,0.02654419941258472,0.7484214692977579
201.48_128.1065m/z,0.3443685527818673,827.479879217156,1.0,0.004620245233671426,-2486.020645079179,1.0,0.014762487715542782,0.01400391554389888,0.45616096041366805
143.16_128.1065m/z,0.00037154289521580057,17499.33544027949,0.02372305130480158,0.862843716527177,844.5061082672169,1.0,0.02221144814420206,0.0015859888117128315,0.08443836286945519
66.94_129.0179m/z,0.36079785044386525,-2287.174316698881,1.0,0.06399738167080252,-4640.264522495494,1.0,0.007927406516976432,0.10185228545636431,1.0
121.09_129.0365m/z,0.8532460116837911,124.17220397551533,1.0,0.29059434930739464,-709.6534090371434,1.0,0.0019626995608199582,0.5690151113188073,1.0
139.46_129.0541m/z,0.139730867497904,3437.3150987676227,1.0,0.8924091613424452,-314.4742635955841,1.0,0.00379599703136424,0.33570443212193307,1.0
176.39_129.0541m/z,0.0004227428073080725,4213.968222334181,0.02622809438072511,0.443470480730212,911.15354898266,1.0,0.023305163365690218,0.0011502757010021672,0.06538754568382783
119.01_129.0542m/z,0.11815866407331989,16134.854195247168,1.0,0.4032923851660988,8622.196896241589,1.0,0.005860274676856236,0.18510234964437358,1.0
151.58_129.0542m/z,0.024370746425051916,15810.165503627837,0.703390890380032,0.9813141552529585,164.0989013909349,1.0,0.008871913603551662,0.07749038114480682,1.0
50.03_129.0529m/z,0.03938396056591453,777.9706008335002,1.0,0.021517244528989777,-868.3531632350982,1.0,0.015203789761059294,0.012314245312160346,0.41143017218108235
86.13_129.054m/z,0.0015773775415471151,765.612310653239,0.07630803271689847,0.8113317720397272,57.575348098700864,1.0,0.017679751067212424,0.005979139284623605,0.23809227379948222
58.16_129.0653m/z,0.26939772356907543,-578.654360356869,1.0,0.05859316341977773,-991.7494073946248,1.0,0.008957739574799395,0.07558820064837828,1.0
217.95_129.0655m/z,0.0008041519066546494,17695.33431662611,0.045121522068532566,0.3194391745494355,5232.662163520484,1.0,0.022108066983789088,0.0016348496624273444,0.08649069016081293
36.02_129.0658m/z,0.02333080275364371,65861.7943315329,0.6799543685927275,0.14124494712577676,-42661.03742174335,1.0,0.011779630899314553,0.033345786677866036,0.8923996399222143
97.31_129.0648m/z,0.0016099642863666305,1135.3919238360215,0.07750045469571709,0.012215598612712455,-900.4673998520722,1.0,0.025744579277951263,0.0005611803554044766,0.036570662757701225
250.62_129.0655m/z,0.07960233672842104,2402.7297234536413,1.0,0.4396621011676993,1057.8858216363242,1.0,0.006797961909847827,0.1411860522539025,1.0
88.9_129.0654m/z,0.6383107441023343,-122.45025002306636,1.0,0.6843061768744705,-105.89913330847952,1.0,0.000732168843987524,0.8104145095594376,1.0
306.08_129.0658m/z,0.08298333095545123,775.5766497475013,1.0,0.2808368016140668,482.00626942084995,1.0,0.007806061796446384,0.10549100149281301,1.0
332.01_129.0663m/z,0.0005596514259175006,4337.706267684635,0.03324350194303495,0.7513760810497829,396.1897073066094,1.0,0.021149042782524052,0.0021659855194347323,0.10900557554900439
38.47_129.0839m/z,2.8920333747560398e-05,1054.3314804168224,0.0029636683106391087,0.021870051323299947,574.8563619805147,1.0,0.04141145665010826,5.3512003307113525e-06,0.000820981631286166
45.89_129.1018m/z,1.1025436393559367e-07,15004.695037481544,2.6313029517644453e-05,0.8638565020720177,-478.6132511501857,1.0,0.048069527451546024,7.239370977406589e-07,0.00015770355798719917
36.01_129.1536m/z,0.03302988056445566,2300.129672230984,0.8877058917097866,0.09255850028036983,-1813.3195685223252,1.0,0.011818454076361395,0.03297191499832093,0.8851710477776576
116.4_130.0496m/z,2.304537660078492e-05,63084.88916512773,0.0024675755317995545,0.06912928899254478,-26910.221458556072,1.0,0.03432864430429372,4.426120664790981e-05,0.004855434906881722
58.29_130.0495m/z,0.32870270532894064,-7530.567618073924,1.0,0.2562208641895915,-8753.682744762204,1.0,0.004239942483035275,0.29539243356777195,1.0
332.08_130.0496m/z,0.0043458739357757036,8599.579040118662,0.17203424627541675,0.7476675840856349,966.5661823814462,1.0,0.014606026923854931,0.014656888532351498,0.4718747705216049
142.76_130.0496m/z,1.1506080672439211e-06,5089.367586799809,0.00019521414511102962,0.700224581384453,398.68142333326585,1.0,0.04140674477643369,5.358754727889158e-06,0.000820981631286166
126.09_130.0496m/z,1.0202635515875745e-06,13684.747798765518,0.0001761061935137106,0.6182381988626215,-1380.7444220395043,1.0,0.040814964164821776,6.3971611903103355e-06,0.0009542641073088342
46.7_130.0495m/z,0.24985354184290715,750.975809535751,1.0,0.24899137926959894,-752.2377873871917,1.0,0.004264938307031119,0.29327194475197005,1.0
276.7_130.0496m/z,0.8795314970095266,325.98356959772235,1.0,0.002130943651442452,6632.117843436803,1.0,0.01658872176131665,0.008222388709904596,0.30066414198482827
306.06_130.0496m/z,0.16569205542597948,1190.7068179994822,1.0,0.1481709148205531,1242.0235231932324,1.0,0.0075707760641028354,0.11291957722396817,1.0
160.89_130.0495m/z,0.0003968801081437589,3013.990830413499,0.024969703754082792,0.034699862860597244,-1790.3567786314154,1.0,0.0272123821021657,0.00036406235541103763,0.02650765641890506
362.83_130.0495m/z,0.33411636881191165,569.7000076939397,1.0,0.08038899163870285,1032.1023321001637,1.0,0.007446064159507104,0.11706612579378557,1.0
77.04_130.0496m/z,3.948421660879135e-06,118335.19368640112,0.0005638885338976854,0.7747305173259108,7271.06403968576,1.0,0.037161626765717326,1.904684542717664e-05,0.0023952605693363686
250.74_130.0498m/z,0.1987178200231338,4549.584643627195,1.0,0.5545483771595374,2090.4710655043054,1.0,0.0037197873991438035,0.3431562127541213,1.0
217.94_130.0497m/z,0.0015677828117956383,104439.90937416624,0.07594650351243627,0.32885317465293473,32121.03650049991,1.0,0.019859683674012252,0.003160303210353738,0.1473745163761427
118.98_130.057m/z,0.06567867983679608,1372.4680188963212,1.0,0.6453355370334768,342.6665264077208,1.0,0.006535314266501002,0.15231706728288508,1.0
238.77_130.0645m/z,2.1976567033551492e-05,42347.92733956684,0.0023609044261893716,0.30941971398963963,-10066.39760448118,1.0,0.031652807690370266,9.793209185663014e-05,0.00929547882192662
165.34_130.0646m/z,0.00017843372282744469,5254.842184964755,0.012948003252880036,0.5161896172288474,-904.7774083696986,1.0,0.024389756142088714,0.0008362053621247469,0.050367359484249315
222.57_130.0645m/z,0.002246374962502337,3544.1600857672993,0.10031242925564754,0.15923267335005734,-1627.2774542623458,1.0,0.018426640797380656,0.004806543792426992,0.20227388321343304
266.3_130.0648m/z,3.459284543011864e-05,104785.12950111536,0.0034272405111117846,0.6337650551644295,-11965.562996236606,1.0,0.029487641926366326,0.00018591184184576858,0.015477646440766832
376.18_130.0648m/z,0.09906868238793454,28632.73613441309,1.0,0.6603094880887439,7619.814650743913,1.0,0.005304511330231687,0.2173064156212156,1.0
316.64_130.0648m/z,0.19295276615211232,-7274.292750775736,1.0,0.0003556006838275009,-20046.64650822163,0.5204256561541862,0.026241998414634815,0.0004846724173004059,0.032761092909330325
337.55_130.0648m/z,0.6313332415840378,1583.2469159607651,1.0,0.742428256105663,-1084.1165796711641,1.0,0.0005485218932239633,0.8543033180477504,1.0
36.02_130.0682m/z,0.031132556334321604,4206.5763874297545,0.8489787233154632,0.11250039916820966,-3094.084403553455,1.0,0.01150498502439179,0.0361140970905675,0.9541217365002995
54.64_130.0859m/z,0.00016043637424786628,15877.753240318209,0.011882899251415639,0.41375143970493045,-3417.4110619466674,1.0,0.02496581562150435,0.0007058212148523532,0.04404548698014295
45.42_130.086m/z,0.22363870285050677,11849.247490239193,1.0,0.5588296254941947,5688.513174977599,1.0,0.003394377118546621,0.37687437805862245,1.0
38.46_130.1221m/z,0.07369187801921741,1882.5489824793858,1.0,0.3197722184084068,-1046.0727158486072,1.0,0.00681391807156384,0.1405365701784721,1.0
76.74_130.1377m/z,7.591423320695981e-06,3728.639952839186,0.000983458996863763,0.6909210334713314,328.274922914111,1.0,0.035293036433906466,3.322642758323599e-05,0.003830315307394738
217.91_130.1378m/z,0.0003145659364192868,2453.4166844851543,0.020713109909425653,0.5068055758169561,449.48607474044024,1.0,0.023920474353406718,0.0009599603111185232,0.0564598972150451
39.8_130.1617m/z,0.17837956020441295,1648.887204848137,1.0,0.10967955247313646,1960.3016202652325,1.0,0.008232779321836858,0.09323914666760882,1.0
39.78_130.1973m/z,0.20386312796116535,11117.755997724484,1.0,0.1535139232961123,12488.542753907303,1.0,0.0068903505280216715,0.13746650392454124,1.0
39.78_130.2889m/z,0.6031362620235172,-527.5739587602928,1.0,0.7907152220097183,-269.2390617721956,1.0,0.0006371596952031711,0.8328321861348333,1.0
57.25_131.0158m/z,0.8220901718023491,-559.6446981698158,1.0,0.03973941666853893,5126.860522930346,1.0,0.007352537079692745,0.12027506396347182,1.0
61.88_131.0448m/z,0.9758776954778354,40.89640922802529,1.0,0.11166321963822036,-2153.5837557560358,1.0,0.004419833763506187,0.2804657008515084,1.0
319.25_131.0489m/z,0.16693006132125834,-60613.74398907099,1.0,0.30958284577160045,-44537.626346141085,1.0,0.005543069847556592,0.20285039651022208,1.0
125.48_131.0491m/z,3.298069557961606e-16,3593.1205925541917,4.3728277519237823e-13,0.0437023484585531,-863.6715458315717,1.0,0.11214527181852507,1.4932368329321346e-15,1.9557008300976454e-12
217.97_131.0525m/z,0.0016738885849848645,6090.938341920465,0.08000388075635677,0.36365469817300566,1753.4314630073318,1.0,0.01937203174827007,0.0036452478862088102,0.1646969147435834
76.76_131.0526m/z,9.468368308054676e-06,6647.464247821282,0.0011715018978727945,0.8673886604628137,248.44320011828572,1.0,0.03408578183501665,4.757364207384886e-05,0.005161824431350855
58.19_131.0526m/z,0.30574571094435377,-469.2040476206829,1.0,0.2593264616013273,-516.7305958923722,1.0,0.004389465243725965,0.282931767347133,1.0
266.28_131.068m/z,3.21856628199112e-05,10158.987953459748,0.003236523637205076,0.5995209691857513,-1273.4125486448024,1.0,0.029744639520176697,0.0001723044856911247,0.014616737806105562
238.77_131.0681m/z,2.9505142319558187e-05,4071.346121277402,0.003012101154601387,0.2890701890211937,-1025.791181847875,1.0,0.030819684936939318,0.00012534753302965697,0.011419089141829352
376.18_131.068m/z,0.08767570801439316,2811.177433065247,1.0,0.6795485583670222,679.0551797871738,1.0,0.005602020177065237,0.199428383310546,1.0
36.15_131.07m/z,0.8002718779389779,84.04159221300372,1.0,0.8211046114067848,-75.10422907259988,1.0,0.00018574674006255343,0.9480820156914639,1.0
219.55_131.0849m/z,0.40987827955341827,-6610.937484889954,1.0,0.31979576886263406,-7980.771251271201,1.0,0.0031558658515095095,0.4036667167162957,1.0
39.77_131.1101m/z,0.19031628912660056,19899.86516566595,1.0,0.15680258556314444,21514.139474721916,1.0,0.007020765320482791,0.13238165423615786,1.0
42.55_131.1175m/z,0.20050334683452015,-8044.151421013103,1.0,0.499692098013373,-4238.679068883448,1.0,0.003912003407303244,0.3246697350261038,1.0
163.17_132.0441m/z,0.01162399658389126,72637.88389572597,0.38317041755467623,0.49682193091064586,19507.03743343222,1.0,0.012385077928534494,0.027967495993320605,0.780965561732785
87.79_132.044m/z,0.04140145289279783,1671.9191205666723,1.0,0.09830111115402843,1354.1683460675813,1.0,0.012931940228769645,0.023857085905047086,0.689492057298566
186.62_132.044m/z,0.3281108746686362,-677.1415551694761,1.0,0.33711315247053186,664.54337967954,1.0,0.00302131113561932,0.41961030048623826,1.0
294.89_132.044m/z,0.34975396974730755,457.67144479204546,1.0,0.8967252243717531,-63.497791014902084,1.0,0.001528477039102305,0.6446752979548689,1.0
74.56_132.0471m/z,0.4408184535348446,-132.2489813476766,1.0,0.3686951156056617,-154.22081789804056,1.0,0.0026536528335959764,0.466447099738312,1.0
319.25_132.0521m/z,0.16375950843983608,-5724.586700420778,1.0,0.28813392613866307,-4364.525631406178,1.0,0.005781174792432342,0.18937771145357402,1.0
217.97_132.0535m/z,0.004016219461870522,763.5441939708417,0.1612454218584651,0.21514410709634305,327.9694292765219,1.0,0.018024803245972,0.005405660273816292,0.21998695923517647
76.78_132.054m/z,2.0776280419690766e-05,858.4310500645314,0.0022583873491983397,0.7687169490845794,58.83108260601491,1.0,0.03177660496627388,9.440374604642143e-05,0.00902008219959597
46.14_132.0652m/z,0.48670553769482583,1342.9789772066713,1.0,0.05707217971414524,-3678.3297884439885,1.0,0.006799642382597448,0.1411175093516154,1.0
79.7_132.0652m/z,0.28381672331342245,-187.5683550552455,1.0,0.08693044774284157,-299.7671727316466,1.0,0.007640842620583621,0.11065448948734556,1.0
165.27_132.0793m/z,0.016815155563396002,12716.671314803634,0.5193782723035923,0.839099485475565,-1077.208019765282,1.0,0.009916718053093354,0.05725135016711561,1.0
