ppm,gender_p-value,gender_beta,gender_q-value,age_p-value,age_beta,age_q-value,r2,f-test_pval,f-test_q-value
7.907695384769239,0.3179729828646724,3179.2045751555083,1.0,0.6564596879125613,-1415.0625621346178,1.0,0.004200595461060108,0.5523731706671069,1.0
7.907145357267863,0.2808119840116014,3851.3685166986324,1.0,0.44065379356151424,-2752.2103929241075,1.0,0.006153437675789686,0.4188195240354825,1.0
7.906595329766488,0.27958246600737674,4544.422651154913,1.0,0.39998559905913467,-3535.9138441136424,1.0,0.006568533360050033,0.3948622312169302,1.0
7.906045302265113,0.4153117021021744,3472.8973221636156,1.0,0.4812510963344274,-3002.23862090105,1.0,0.004063263974288356,0.5632186580466345,1.0
7.905495274763738,0.7918843200663552,1094.0332721419438,1.0,0.5991101508829708,-2179.9734199601658,1.0,0.0012174898539575318,0.8421722988980127,1.0
7.904945247262363,0.7767782607783168,-1205.9616631934448,1.0,0.5604274456345021,-2477.0042441056803,1.0,0.0015010897334269968,0.8091162574441286,1.0
7.904395219760988,0.6834364442928993,-1775.9224794289794,1.0,0.429381919187797,-3443.031406527906,1.0,0.0028289266967087556,0.6706928946918528,1.0
7.903845192259613,0.4745810140567299,-2857.9914062863986,1.0,0.48443889052972844,-2794.5270746147307,1.0,0.003582135459357594,0.602909666426974,1.0
7.903295164758237,0.4620523961368057,-2727.6086624137665,1.0,0.9004837845355722,-463.55166042213676,1.0,0.0019823340246836185,0.7559451152249684,1.0
7.902745137256863,0.7932171629631726,-987.7239403191277,1.0,0.506348831778081,2504.7875903738895,1.0,0.0017976719929229112,0.775924657823194,1.0
7.902195109755487,0.9787624716414618,103.1376286832966,1.0,0.35013380091286384,3622.7515714167134,1.0,0.0031011042177940817,0.6453676739974772,1.0
7.901645082254113,0.9403829987790429,-267.62838442361675,1.0,0.4081913862576142,2961.4669234244957,1.0,0.002442423416619377,0.7083599214994226,1.0
7.901095054752737,0.9880839002423702,-51.48148478319782,1.0,0.33116174028346534,3352.5200982585297,1.0,0.003349145998192804,0.6231162760173445,1.0
7.900545027251363,0.7696822384965865,1102.1343402967416,1.0,0.2801764266232556,4068.9941119982473,1.0,0.004461001013210009,0.5323743792579434,1.0
7.899994999749987,0.7066626138184797,1344.5318386855918,1.0,0.2568444115749231,4055.0589679350446,1.0,0.0050884437034872665,0.4870920387350093,1.0
7.899444972248612,0.8800500634560566,448.57003033175874,1.0,0.18499554240343863,3946.2351261342455,1.0,0.006318071065092745,0.40914970999297917,1.0
7.898894944747237,0.8889715665677432,-343.27783925763606,1.0,0.13128050570597483,3718.1227145649827,1.0,0.00811028209789566,0.3172033405476362,1.0
7.898344917245862,0.8880754851404489,-300.9516833884938,1.0,0.11007408017440433,3424.491819760842,1.0,0.009081911267039167,0.2762635836758307,1.0
7.897794889744487,0.9768406209061412,-61.868117991166585,1.0,0.13243166129843464,3212.979480408721,1.0,0.008010089839251666,0.3217532417891436,1.0
7.897244862243112,0.8342343102147185,480.83808062288307,1.0,0.17357031809164616,3131.7130771378074,1.0,0.006732831271123452,0.38576015473371283,1.0
7.896694834741737,0.5104635796813983,1700.124911341544,1.0,0.27955449261421506,2795.2254966846635,1.0,0.005724658487071932,0.44508228307362807,1.0
7.896144807240362,0.46582005292846695,2149.343046671048,1.0,0.43128545834358833,2319.564453573555,1.0,0.004121506643412376,0.5585934741463365,1.0
7.895594779738987,0.5174207840386291,1791.2250202675923,1.0,0.511742051915103,1815.5976055474946,1.0,0.003043950806224771,0.6506056246323131,1.0
7.895044752237611,0.6171724183539684,1336.256494501155,1.0,0.6198917250558595,1325.9386841603032,1.0,0.0017784809530209111,0.7780308752096986,1.0
7.894494724736237,0.6209819702159616,1494.4992262614282,1.0,0.6768002077539551,1259.7971556107298,1.0,0.0015001184677173596,0.8092272388119256,1.0
7.893944697234861,0.6358155126762397,1487.801868903881,1.0,0.655203073714494,1402.9066922379238,1.0,0.0015197280260907942,0.8069894840216456,1.0
7.893394669733487,0.8606565469030325,473.0054587353143,1.0,0.4487609419276788,2042.094127906233,1.0,0.002155676900414627,0.7376553831014815,1.0
